customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0733,Female,0,Yes,No,5,Yes,No,No,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,118.05,2892.15,No
CUST0734,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,No internet,Yes,One year,No,Electronic check,73.81,1789.3,No
CUST0735,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,65.52,4617.3,Yes
CUST0736,Female,1,Yes,Yes,27,Yes,Yes,DSL,Yes,No internet,No,No internet,No internet,No,One year,Yes,Electronic check,66.21,5609.36,Yes
CUST0737,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,No internet,No internet,No internet,One year,No,Credit card,62.83,5422.22,No
CUST0738,Male,1,Yes,Yes,36,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet,Two year,No,Electronic check,73.14,2113.06,No
CUST0739,Female,0,No,No,8,Yes,Yes,DSL,No,No internet,No,No internet,No internet,Yes,Month-to-month,No,Bank transfer,47.36,6259.22,Yes
CUST0740,Male,1,Yes,Yes,55,Yes,No,DSL,No,No,No,No,Yes,No internet,One year,No,Bank transfer,112.68,2122.03,No
CUST0741,Female,0,No,No,58,No,Yes,Fiber optic,No,No internet,No internet,No,No,Yes,Two year,Yes,Electronic check,69.02,1287.46,No
CUST0742,Female,0,Yes,No,1,Yes,Yes,No,No,Yes,No internet,Yes,Yes,Yes,Month-to-month,No,Mailed check,104.2,2863.49,Yes
CUST0743,Male,1,Yes,Yes,60,Yes,No,No,Yes,No,No internet,No internet,No internet,No,Month-to-month,Yes,Electronic check,67.53,4822.18,Yes
CUST0744,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.83,1221.81,Yes
CUST0745,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,No internet,No,No,Two year,No,Credit card,53.69,5219.89,No
CUST0746,Male,0,No,No,39,Yes,Yes,DSL,No,No internet,No,Yes,No internet,No,Month-to-month,No,Electronic check,82.48,6918.24,No
CUST0747,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,No internet,No,No,Yes,Two year,Yes,Bank transfer,69.84,2415.81,No
CUST0748,Male,1,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,56.71,3656.63,Yes
CUST0749,Female,0,No,Yes,17,Yes,Yes,DSL,No internet,No,No,Yes,No internet,No,Month-to-month,No,Electronic check,108.16,1903.65,Yes
CUST0750,Female,0,Yes,Yes,62,No,No,No,No,No,No,Yes,No,Yes,One year,No,Bank transfer,31.27,2953.97,No
CUST0751,Male,0,Yes,Yes,21,Yes,No phone service,DSL,No,No,No,No,No internet,Yes,Month-to-month,Yes,Bank transfer,68.69,273.57,Yes
CUST0752,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,Yes,No internet,No internet,Month-to-month,Yes,Electronic check,39.44,7634.78,Yes
CUST0753,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet,One year,No,Mailed check,106.11,3385.53,Yes
CUST0754,Female,0,No,No,56,Yes,No,Fiber optic,No internet,No,No,No,No,Yes,One year,No,Electronic check,45.35,6332.07,No
CUST0755,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No internet,Yes,Yes,Month-to-month,Yes,Credit card,83.34,1226.88,Yes
CUST0756,Female,0,Yes,No,6,No,Yes,DSL,No internet,No,No,No,No,No internet,Two year,Yes,Electronic check,36.56,6517.6,Yes
CUST0757,Male,0,No,No,60,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.49,6895.16,No
CUST0758,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No internet,No internet,No,No,Yes,Month-to-month,Yes,Bank transfer,109.94,5752.27,Yes
CUST0759,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,36.61,7235.35,Yes
CUST0760,Female,0,Yes,Yes,0,Yes,Yes,No,No,No,No,No internet,Yes,No,Month-to-month,Yes,Electronic check,86.32,1420.86,Yes
CUST0761,Female,0,No,Yes,54,No,No,Fiber optic,No,Yes,Yes,No internet,Yes,No,Two year,Yes,Mailed check,40.45,3864.21,Yes
CUST0762,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card,61.57,4998.87,Yes
CUST0763,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,74.06,4809.92,Yes
CUST0764,Male,0,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No internet,Yes,Yes,Month-to-month,Yes,Bank transfer,77.73,6902.22,Yes
CUST0765,Male,0,Yes,Yes,37,Yes,Yes,DSL,No internet,No,No,No internet,Yes,No internet,Month-to-month,No,Mailed check,80.25,1803.96,No
CUST0766,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No,Yes,No internet,Yes,No,Month-to-month,No,Bank transfer,84.01,1487.59,Yes
CUST0767,Female,0,Yes,Yes,4,Yes,Yes,No,Yes,No,No internet,No internet,No,No,One year,No,Mailed check,47.18,2101.69,Yes
CUST0768,Female,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,No,No internet,No,Two year,Yes,Electronic check,60.14,7143.25,No
CUST0769,Male,0,No,Yes,70,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,23.73,7534.11,Yes
CUST0770,Male,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No internet,Month-to-month,No,Electronic check,96.88,4600.08,No
CUST0771,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No internet,No internet,No,No,Yes,Month-to-month,No,Electronic check,103.71,4060.84,Yes
CUST0772,Male,0,No,No,34,Yes,No,Fiber optic,No internet,Yes,No,No,Yes,No internet,Month-to-month,No,Credit card,39.92,4882.55,Yes
CUST0773,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,40.14,4968.83,No
CUST0774,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,24.2,1445.41,No
CUST0775,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No internet,Yes,No,No,No,Month-to-month,Yes,Electronic check,117.04,5522.65,Yes
CUST0776,Male,0,Yes,No,67,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,100.72,3673.57,Yes
CUST0777,Female,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet,No internet,One year,Yes,Mailed check,56.07,4187.32,Yes
CUST0778,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,68.19,339.5,Yes
CUST0779,Male,0,No,No,26,Yes,No phone service,No,Yes,No,Yes,No internet,No,No,Month-to-month,No,Electronic check,49.2,6140.0,No
CUST0780,Male,0,No,Yes,55,Yes,No phone service,DSL,No internet,No,No internet,No internet,No internet,No internet,One year,No,Credit card,79.72,6699.88,Yes
CUST0781,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.73,4993.43,No
CUST0782,Female,0,No,No,24,Yes,Yes,No,No,No internet,Yes,No,No,No internet,Month-to-month,Yes,Mailed check,64.74,6014.92,Yes
CUST0783,Female,0,No,No,20,No,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,107.36,4229.38,No
CUST0784,Female,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71.7,4984.99,Yes
CUST0785,Male,0,No,Yes,62,Yes,Yes,DSL,Yes,No internet,No,No,Yes,Yes,Two year,Yes,Electronic check,34.43,3217.12,No
CUST0786,Male,0,Yes,No,51,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,82.23,6355.81,Yes
CUST0787,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No internet,Yes,No internet,No,Yes,One year,No,Credit card,,3799.34,No
CUST0788,Female,0,No,No,54,Yes,No phone service,DSL,No internet,No,Yes,No,No,Yes,One year,Yes,Electronic check,113.57,5473.68,No
CUST0789,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No internet,No,No,Yes,No,Yes,One year,Yes,Credit card,59.19,5009.29,No
CUST0790,Female,0,No,Yes,31,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,60.29,5648.28,No
CUST0791,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No internet,Yes,No,No,Yes,No,One year,No,Bank transfer,85.08,6303.21,No
CUST0792,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,No internet,One year,No,Electronic check,72.7,4150.44,No
CUST0793,Female,0,Yes,Yes,35,Yes,Yes,No,Yes,No internet,No,No internet,No,Yes,Month-to-month,Yes,Credit card,57.44,6523.22,Yes
CUST0794,Male,1,Yes,Yes,48,Yes,Yes,DSL,No internet,No internet,No,No,Yes,No,Month-to-month,Yes,Electronic check,,4028.33,Yes
CUST0795,Male,0,No,No,57,Yes,Yes,No,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer,50.22,7657.41,No
CUST0796,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No internet,No,Yes,No,One year,Yes,Bank transfer,47.75,6046.11,Yes
CUST0797,Male,0,No,No,60,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet,Two year,Yes,Electronic check,106.44,1452.02,No
CUST0798,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No internet,Yes,No,Yes,No,Month-to-month,No,Mailed check,20.34,6653.72,No
CUST0799,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No internet,Yes,Yes,No,Yes,No internet,Month-to-month,No,Electronic check,40.13,4457.54,Yes
CUST0800,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,79.04,7877.24,Yes
CUST0801,Female,1,No,Yes,38,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,36.25,5778.67,No
CUST0802,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,No internet,Yes,No,Two year,No,Bank transfer,118.58,766.69,No
CUST0803,Male,0,No,Yes,40,Yes,No,DSL,No,No internet,No,No,Yes,No internet,Month-to-month,No,Credit card,66.42,3220.19,No
CUST0804,Female,0,No,No,4,Yes,No,DSL,No,No,No internet,Yes,Yes,No internet,Month-to-month,No,Electronic check,79.74,4186.48,No
CUST0805,Female,1,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,36.04,6728.21,No
CUST0806,Female,0,No,Yes,66,Yes,Yes,DSL,Yes,No,No,Yes,No internet,No internet,Month-to-month,Yes,Bank transfer,48.94,5861.83,No
CUST0807,Male,1,No,Yes,29,Yes,No,DSL,Yes,No,No internet,No,No,Yes,Two year,Yes,Bank transfer,81.46,3017.94,Yes
CUST0808,Female,0,Yes,No,56,Yes,No,DSL,No internet,Yes,No internet,Yes,No,No internet,Month-to-month,Yes,Credit card,74.96,5262.12,Yes
CUST0809,Male,1,No,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet,Yes,Month-to-month,Yes,Electronic check,98.44,4657.6,Yes
CUST0810,Male,0,No,Yes,36,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.92,,Yes
CUST0811,Male,1,Yes,No,12,No,No phone service,No,No,Yes,No internet,No,Yes,Yes,Month-to-month,Yes,Credit card,85.35,1955.38,No
CUST0812,Male,0,No,No,31,Yes,No phone service,DSL,No internet,Yes,No,Yes,No,No internet,Two year,Yes,Credit card,49.1,2794.87,No
CUST0813,Female,1,Yes,No,45,Yes,Yes,Fiber optic,No internet,No,Yes,No,Yes,No internet,Month-to-month,Yes,Bank transfer,78.68,1644.32,No
CUST0814,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No internet,No,No,No internet,Month-to-month,Yes,Electronic check,80.5,1286.06,No
CUST0815,Male,0,No,No,44,Yes,Yes,No,Yes,No,No,No internet,No,No internet,Two year,Yes,Electronic check,32.18,,No
CUST0816,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.86,6997.51,No
CUST0817,Male,0,No,No,65,Yes,Yes,No,Yes,No,No,Yes,Yes,No internet,One year,No,Credit card,21.19,2382.65,No
CUST0818,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,No internet,Month-to-month,Yes,Electronic check,70.12,2393.53,Yes
CUST0819,Male,0,Yes,Yes,17,Yes,No phone service,DSL,No,Yes,No internet,No,No,No,One year,No,Bank transfer,89.75,1729.2,No
CUST0820,Male,0,Yes,No,21,Yes,No phone service,No,No internet,No internet,Yes,Yes,No internet,Yes,Month-to-month,Yes,Bank transfer,27.28,3855.64,Yes
CUST0821,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No internet,No internet,No,No,Month-to-month,No,Mailed check,113.87,4162.51,Yes
CUST0822,Female,1,No,Yes,29,Yes,Yes,DSL,No internet,No,No,No,No internet,No internet,Month-to-month,Yes,Mailed check,65.88,1745.42,No
CUST0823,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No internet,Yes,No internet,Month-to-month,No,Bank transfer,113.84,4907.71,Yes
CUST0824,Female,1,Yes,Yes,41,Yes,Yes,No,No,No,Yes,No,No,No internet,Month-to-month,Yes,Mailed check,30.74,5811.7,Yes
CUST0825,Female,0,No,No,9,Yes,No,Fiber optic,No,No internet,No,No,Yes,No internet,Month-to-month,No,Electronic check,114.99,3053.34,Yes
CUST0826,Male,0,No,No,35,Yes,No,DSL,No,No,No internet,No,Yes,No internet,One year,Yes,Mailed check,30.92,4725.07,No
CUST0827,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No internet,No,No,No internet,No,Two year,No,Credit card,66.15,4068.19,Yes
CUST0828,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No internet,No internet,Yes,No,No internet,No,Month-to-month,Yes,Credit card,113.8,1644.83,Yes
CUST0829,Female,0,No,Yes,10,No,No,No,No internet,No internet,No,No internet,Yes,Yes,Month-to-month,No,Bank transfer,43.27,5867.09,No
CUST0830,Male,0,No,Yes,38,Yes,No,Fiber optic,No internet,No internet,No,No,Yes,No,Two year,No,Bank transfer,23.48,6431.48,Yes
CUST0831,Male,0,No,Yes,46,Yes,Yes,DSL,Yes,No internet,Yes,No internet,Yes,No,One year,No,Mailed check,99.31,5225.47,No
CUST0832,Male,0,No,No,18,Yes,No,No,No internet,No,No,No internet,No internet,No internet,Month-to-month,No,Bank transfer,79.59,2658.78,No
CUST0833,Female,1,No,No,14,Yes,No,DSL,No,No,No,No internet,Yes,No,Month-to-month,No,Credit card,71.39,7421.66,Yes
CUST0834,Male,1,Yes,Yes,27,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,23.43,3697.33,Yes
CUST0835,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,85.32,2200.44,No
CUST0836,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No internet,Yes,Yes,No,No,Two year,No,Credit card,37.16,3325.05,No
CUST0837,Male,0,No,Yes,8,Yes,No phone service,DSL,Yes,No,No,No,No internet,No,One year,Yes,Bank transfer,113.12,5567.39,Yes
CUST0838,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No internet,No,Yes,Yes,Yes,One year,Yes,Mailed check,88.57,6782.86,Yes
CUST0839,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No internet,No internet,No,Yes,No,Yes,Month-to-month,Yes,Credit card,90.7,2916.95,Yes
CUST0840,Male,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,43.26,1937.73,No
CUST0841,Female,0,Yes,Yes,18,No,No,No,No,Yes,Yes,No internet,No,Yes,Two year,No,Mailed check,108.08,5049.3,No
CUST0842,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No internet,No,No internet,No internet,No,Yes,Month-to-month,Yes,Bank transfer,73.77,7377.6,Yes
CUST0843,Male,0,No,No,39,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.71,1548.02,Yes
CUST0844,Male,0,No,Yes,46,Yes,No,DSL,No internet,No,No,No,Yes,No,Month-to-month,No,Bank transfer,47.09,6443.85,No
CUST0845,Male,0,No,Yes,64,Yes,No,No,No,No internet,No,No,No internet,No,One year,No,Electronic check,95.55,3865.2,No
CUST0846,Female,0,No,Yes,28,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.46,6416.15,No
CUST0847,Female,0,No,Yes,49,No,Yes,Fiber optic,No,No,Yes,No,No,No internet,Month-to-month,No,Mailed check,24.84,4093.78,Yes
CUST0848,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,60.53,,Yes
CUST0849,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,38.39,5604.25,Yes
CUST0850,Male,1,No,Yes,33,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,55.92,7214.96,Yes
CUST0851,Female,0,Yes,No,47,No,Yes,Fiber optic,Yes,No,Yes,No,No internet,Yes,One year,Yes,Bank transfer,58.34,2629.99,No
CUST0852,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No internet,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.49,3739.91,Yes
CUST0853,Male,0,Yes,Yes,48,Yes,Yes,No,No,No,No,No internet,Yes,Yes,Month-to-month,Yes,Electronic check,80.03,1912.26,Yes
CUST0854,Male,0,No,No,63,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card,77.1,1548.93,No
CUST0855,Male,1,Yes,No,60,No,Yes,Fiber optic,No,No internet,No,No,No,No,Month-to-month,No,Mailed check,23.9,6245.33,No
CUST0856,Male,1,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,95.07,1685.25,Yes
CUST0857,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,114.92,6367.21,No
CUST0858,Female,0,No,Yes,25,No,No,Fiber optic,No internet,Yes,No,No,Yes,Yes,Two year,No,Mailed check,54.87,3490.81,No
CUST0859,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet,Month-to-month,Yes,Electronic check,37.97,7960.88,No
CUST0860,Female,1,No,No,70,No,No,DSL,Yes,No,No internet,No,No,Yes,Month-to-month,No,Bank transfer,74.0,1659.0,No
CUST0861,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card,90.49,834.53,Yes
CUST0862,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.89,695.92,Yes
CUST0863,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No internet,No,Yes,No,Yes,No internet,Month-to-month,No,Credit card,81.21,6699.8,No
CUST0864,Female,0,No,Yes,48,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,34.62,3558.43,No
CUST0865,Male,0,No,Yes,66,Yes,No,DSL,No,No,Yes,No,No internet,Yes,One year,No,Credit card,103.68,124.68,No
CUST0866,Male,0,No,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,62.56,7010.69,No
CUST0867,Female,1,No,Yes,57,Yes,No phone service,DSL,Yes,No,No,No internet,Yes,Yes,Month-to-month,No,Credit card,42.15,7027.68,Yes
CUST0868,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No internet,No internet,No,No,Month-to-month,No,Bank transfer,28.63,6470.69,Yes
CUST0869,Female,0,No,No,52,Yes,No,No,No,No internet,No,No,No internet,No,Month-to-month,No,Mailed check,61.67,2061.72,No
CUST0870,Male,1,No,No,64,Yes,No,DSL,No internet,No,No,No internet,No internet,Yes,Two year,No,Mailed check,81.8,3044.75,No
CUST0871,Female,0,Yes,Yes,61,Yes,No,DSL,No internet,Yes,No internet,No,No,Yes,Month-to-month,No,Credit card,86.54,5984.92,Yes
CUST0872,Female,1,Yes,Yes,16,Yes,No,DSL,No,Yes,Yes,No internet,Yes,Yes,Two year,Yes,Electronic check,116.27,3965.89,Yes
CUST0873,Male,0,No,No,42,Yes,No phone service,Fiber optic,No,No internet,No internet,No,No internet,No,Two year,Yes,Electronic check,35.31,1315.23,No
CUST0874,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,118.58,2018.11,No
CUST0875,Male,1,Yes,No,2,Yes,Yes,No,No internet,Yes,No,No internet,Yes,No,Month-to-month,Yes,Credit card,85.47,7783.46,Yes
CUST0876,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No internet,Yes,No internet,Yes,No internet,No internet,Two year,No,Bank transfer,65.42,1293.0,No
CUST0877,Female,0,Yes,Yes,31,No,No,No,No internet,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,108.82,5836.04,Yes
CUST0878,Male,0,No,Yes,25,Yes,No,No,No,Yes,Yes,Yes,Yes,No internet,Month-to-month,No,Electronic check,89.45,3876.34,No
CUST0879,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No internet,No,Month-to-month,Yes,Bank transfer,54.87,6013.95,No
CUST0880,Male,0,No,Yes,24,No,Yes,Fiber optic,No internet,No,No,No,No,Yes,Month-to-month,No,Electronic check,108.41,5322.79,No
CUST0881,Female,0,No,Yes,53,Yes,Yes,DSL,No,No internet,No,No,Yes,No,Month-to-month,Yes,Bank transfer,86.66,3569.42,No
CUST0882,Male,1,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No internet,Yes,No,Month-to-month,No,Mailed check,89.88,2895.9,Yes
CUST0883,Female,0,No,Yes,55,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,No,Credit card,109.64,6059.44,No
CUST0884,Female,0,No,No,64,Yes,No,DSL,Yes,No,No,No internet,Yes,Yes,One year,Yes,Mailed check,,2652.82,No
CUST0885,Male,0,No,Yes,40,Yes,No,No,Yes,No,No,No internet,Yes,Yes,Month-to-month,No,Bank transfer,85.69,6323.39,No
CUST0886,Male,0,No,Yes,50,Yes,No,DSL,No,No,No internet,Yes,No,No,Month-to-month,Yes,Bank transfer,94.47,5470.76,Yes
CUST0887,Female,0,Yes,Yes,70,Yes,No,No,No,No internet,No,No,No internet,No,Two year,No,Mailed check,65.39,4663.59,No
CUST0888,Female,1,Yes,Yes,28,Yes,No,No,No internet,Yes,Yes,No internet,No,No,Month-to-month,No,Electronic check,28.35,3013.53,Yes
CUST0889,Male,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,No internet,No,No,No,Yes,One year,No,Mailed check,97.14,1720.14,Yes
CUST0890,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,No,No,No,No internet,Two year,Yes,Credit card,24.78,5712.32,No
CUST0891,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet,Month-to-month,No,Mailed check,91.79,821.66,Yes
CUST0892,Male,0,No,No,44,Yes,No phone service,No,Yes,No internet,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,111.09,7767.28,Yes
CUST0893,Male,0,Yes,Yes,14,Yes,Yes,No,Yes,No,No internet,Yes,No internet,Yes,Two year,No,Credit card,54.7,7832.11,No
CUST0894,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No internet,No,No,No internet,Two year,No,Credit card,30.21,1128.76,No
CUST0895,Female,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet,One year,Yes,Bank transfer,43.29,921.09,Yes
CUST0896,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,76.23,3360.46,No
CUST0897,Female,0,Yes,Yes,45,Yes,No,No,No internet,No,No internet,No internet,No,No internet,Two year,No,Credit card,114.27,7713.1,No
CUST0898,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No internet,No,Yes,No,Month-to-month,Yes,Credit card,71.23,3262.46,Yes
CUST0899,Male,0,Yes,Yes,56,Yes,No,No,Yes,Yes,No,No internet,Yes,Yes,Month-to-month,Yes,Credit card,31.27,2974.04,No
CUST0900,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No internet,No,No,No,Month-to-month,Yes,Bank transfer,82.78,5658.32,Yes
CUST0901,Female,0,Yes,Yes,50,Yes,Yes,DSL,No internet,No,No internet,No,No internet,No,Month-to-month,No,Mailed check,93.28,1511.98,No
CUST0902,Female,0,No,No,47,Yes,No,Fiber optic,No,No internet,No internet,No,No,No internet,One year,Yes,Electronic check,59.33,2970.26,No
CUST0903,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet,No,No internet,No internet,Yes,Yes,Two year,Yes,Mailed check,92.15,2401.33,No
CUST0904,Male,0,Yes,Yes,7,Yes,Yes,DSL,No internet,Yes,No,No,Yes,No,One year,No,Credit card,52.48,4852.12,No
CUST0905,Female,0,No,No,21,Yes,No,DSL,No internet,No internet,No,Yes,No,No,Month-to-month,Yes,Credit card,98.91,1385.75,No
CUST0906,Female,1,Yes,Yes,5,Yes,No,Fiber optic,No internet,No,No,No internet,Yes,Yes,One year,Yes,Mailed check,54.11,4434.74,Yes
CUST0907,Male,1,Yes,Yes,56,Yes,Yes,DSL,No,No internet,No,No,No,Yes,One year,No,Mailed check,45.61,6874.62,No
CUST0908,Male,0,Yes,No,35,Yes,No phone service,DSL,No,No,No,Yes,Yes,No internet,Month-to-month,Yes,Electronic check,107.92,4161.95,Yes
CUST0909,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No internet,No,No internet,No,No internet,No,Two year,No,Mailed check,74.85,5499.62,No
CUST0910,Male,0,No,No,48,Yes,No,No,No,No,No,No internet,No,No,Two year,Yes,Bank transfer,48.52,694.46,Yes
CUST0911,Male,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet,One year,Yes,Mailed check,113.51,3647.14,No
CUST0912,Male,0,Yes,Yes,65,Yes,Yes,No,No,No,No,No,No internet,Yes,Month-to-month,No,Electronic check,89.09,849.66,Yes
CUST0913,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No internet,No,No internet,Yes,No internet,One year,Yes,Mailed check,42.07,4835.75,Yes
CUST0914,Female,0,Yes,Yes,19,Yes,Yes,DSL,No internet,No internet,No,No,Yes,No,Two year,No,Electronic check,81.46,2320.33,Yes
CUST0915,Female,1,No,No,63,Yes,No,Fiber optic,No,No internet,Yes,No,No internet,No,Month-to-month,Yes,Credit card,107.04,2369.4,Yes
